step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
10,C1718279923,5,F,28007,M85975013,28007,food,21.48,0
10,C1750835738,5,F,28007,M1823072687,28007,transportation,2.05,0
10,C506565122,5,F,28007,M151143676,28007,barsandrestaurants,4.97,0
10,C6094907,5,M,28007,M348934600,28007,transportation,40.72,0
10,C1627004719,5,F,28007,M348934600,28007,transportation,18.35,0
10,C1171622243,5,M,28007,M348934600,28007,transportation,30.27,0
10,C894687005,5,M,28007,M1823072687,28007,transportation,17.5,0
10,C1017941602,5,M,28007,M1823072687,28007,transportation,45.63,0
10,C26746445,5,M,28007,M348934600,28007,transportation,29.32,0
10,C1806072501,5,M,28007,M348934600,28007,transportation,4.23,0
10,C1125717761,5,M,28007,M348934600,28007,transportation,28.4,0
10,C2005093875,5,F,28007,M1823072687,28007,transportation,18.5,0
10,C1562991705,5,F,28007,M348934600,28007,transportation,28.66,0
10,C671524709,5,F,28007,M1823072687,28007,transportation,37.7,0
10,C587016440,5,M,28007,M1823072687,28007,transportation,22.32,0
10,C1602614455,5,M,28007,M348934600,28007,transportation,16.4,0
10,C660690290,5,F,28007,M85975013,28007,food,37.97,0
10,C817389751,5,F,28007,M1823072687,28007,transportation,11.61,0
10,C864602023,5,M,28007,M348934600,28007,transportation,27.87,0
10,C2145933360,5,F,28007,M348934600,28007,transportation,12.21,0
10,C1204046804,5,F,28007,M348934600,28007,transportation,0.49,0
10,C458379262,5,F,28007,M348934600,28007,transportation,21.15,0
10,C1275518867,5,F,28007,M1294758098,28007,leisure,403.01,1
10,C2007043031,5,F,28007,M1823072687,28007,transportation,4.83,0
10,C1133451243,5,M,28007,M1823072687,28007,transportation,3.07,0
10,C1366869967,5,M,28007,M1823072687,28007,transportation,38.88,0
10,C2115574807,5,F,28007,M348934600,28007,transportation,29.3,0
10,C1067165398,5,M,28007,M348934600,28007,transportation,24.56,0
10,C490558731,5,M,28007,M348934600,28007,transportation,10.64,0
10,C530444699,5,M,28007,M348934600,28007,transportation,7.92,0
10,C1499092508,5,M,28007,M348934600,28007,transportation,29.14,0
10,C1965185304,5,F,28007,M348934600,28007,transportation,47.25,0
10,C13098029,5,F,28007,M348934600,28007,transportation,15.46,0
10,C13098029,5,F,28007,M1823072687,28007,transportation,42.92,0
10,C158319863,5,F,28007,M348934600,28007,transportation,35.01,0
10,C1433318702,5,M,28007,M348934600,28007,transportation,50.09,0
10,C423891632,5,M,28007,M1823072687,28007,transportation,45.4,0
10,C432449092,5,M,28007,M1823072687,28007,transportation,24.85,0
10,C444370508,5,F,28007,M1842530320,28007,tech,130.9,0
10,C393216567,5,F,28007,M348934600,28007,transportation,37.35,0
10,C1703319891,5,F,28007,M1823072687,28007,transportation,40.82,0
10,C869565327,5,F,28007,M348934600,28007,transportation,77.2,0
11,C1195893546,5,M,28007,M348934600,28007,transportation,4.55,0
11,C232517457,5,F,28007,M348934600,28007,transportation,25.56,0
11,C2136169439,5,M,28007,M348934600,28007,transportation,20.54,0
11,C470079617,5,F,28007,M348934600,28007,transportation,26.21,0
11,C332727422,5,M,28007,M1823072687,28007,transportation,35.28,0
11,C2106115023,5,M,28007,M1823072687,28007,transportation,0.89,0
11,C1067165398,5,M,28007,M855959430,28007,hyper,52.65,0
11,C1703319891,5,F,28007,M1823072687,28007,transportation,29.12,0
11,C777863522,5,F,28007,M1823072687,28007,transportation,65.2,0
11,C396716441,5,F,28007,M348934600,28007,transportation,48.05,0
11,C451582208,5,F,28007,M348934600,28007,transportation,21.52,0
11,C1508025585,5,F,28007,M348934600,28007,transportation,6.77,0
11,C6094907,5,M,28007,M348934600,28007,transportation,2.04,0
11,C987955759,5,F,28007,M1823072687,28007,transportation,39.86,0
11,C1117403153,5,F,28007,M348934600,28007,transportation,13.26,0
11,C1943207086,5,F,28007,M348934600,28007,transportation,27.73,0
11,C1562991705,5,F,28007,M348934600,28007,transportation,1.98,0
11,C517412999,5,M,28007,M348934600,28007,transportation,9.22,0
11,C432449092,5,M,28007,M1823072687,28007,transportation,32.78,0
11,C327430270,5,F,28007,M348934600,28007,transportation,44.1,0
11,C1957046981,5,F,28007,M1823072687,28007,transportation,36.42,0
11,C158319863,5,F,28007,M348934600,28007,transportation,45.01,0
11,C2048375146,5,F,28007,M348934600,28007,transportation,3.85,0
11,C381446674,5,F,28007,M209847108,28007,wellnessandbeauty,88.55,0
11,C1865204568,5,M,28007,M1823072687,28007,transportation,33.73,0
11,C2132916640,5,M,28007,M348934600,28007,transportation,33.4,0
11,C864602023,5,M,28007,M348934600,28007,transportation,5.32,0
11,C169255115,5,M,28007,M348934600,28007,transportation,34.6,0
11,C506565122,5,F,28007,M348934600,28007,transportation,24.35,0
11,C1057285507,5,M,28007,M348934600,28007,transportation,21.34,0
11,C2016890783,5,F,28007,M348934600,28007,transportation,14.68,0
11,C1133451243,5,M,28007,M85975013,28007,food,6.95,0
11,C1812935919,5,M,28007,M1823072687,28007,transportation,4.88,0
11,C1582366224,5,M,28007,M349281107,28007,fashion,76.13,0
11,C834963773,5,F,28007,M348934600,28007,transportation,30.07,0
11,C1816813783,5,F,28007,M348934600,28007,transportation,2.55,0
11,C480951921,5,M,28007,M348934600,28007,transportation,0.09,0
11,C1947369699,5,F,28007,M151143676,28007,barsandrestaurants,44.15,1
11,C1506293914,5,M,28007,M1823072687,28007,transportation,33.75,0
11,C138375181,5,F,28007,M1823072687,28007,transportation,9.9,0
11,C345742557,5,F,28007,M1823072687,28007,transportation,12.73,0
11,C381528901,5,M,28007,M348934600,28007,transportation,0.76,0
11,C461156176,5,F,28007,M348934600,28007,transportation,38.69,0
11,C2060778761,5,F,28007,M348934600,28007,transportation,6.49,0
11,C347453747,5,F,28007,M348934600,28007,transportation,48.54,0
11,C490558731,5,M,28007,M348934600,28007,transportation,42.67,0
11,C206074131,5,F,28007,M348934600,28007,transportation,22.71,0
11,C1234470601,5,M,28007,M348934600,28007,transportation,36.67,0
11,C299068475,5,F,28007,M348934600,28007,transportation,4.86,0
11,C995844287,5,F,28007,M348934600,28007,transportation,5.48,0
11,C49864446,5,M,28007,M209847108,28007,wellnessandbeauty,18.45,0
11,C659009992,5,M,28007,M209847108,28007,wellnessandbeauty,4.41,0
11,C712367267,5,F,28007,M1823072687,28007,transportation,27.83,0
11,C1780824451,5,M,28007,M348934600,28007,transportation,27.46,0
11,C1379018843,5,M,28007,M348934600,28007,transportation,20.89,0
11,C1987405562,5,F,28007,M1823072687,28007,transportation,56.43,0
11,C1149179033,5,M,28007,M348934600,28007,transportation,5.37,0
11,C1965185304,5,F,28007,M348934600,28007,transportation,32.44,0
11,C1899748276,5,F,28007,M348934600,28007,transportation,21.08,0
11,C1092769857,5,F,28007,M1823072687,28007,transportation,22.53,0
11,C1627004719,5,F,28007,M348934600,28007,transportation,41.49,0
11,C2108669396,5,M,28007,M348934600,28007,transportation,38.79,0
11,C1499092508,5,M,28007,M348934600,28007,transportation,22.71,0
11,C281474709,5,F,28007,M348934600,28007,transportation,24.04,0
11,C1584366693,5,F,28007,M348934600,28007,transportation,6.77,0
11,C1940215857,5,M,28007,M1823072687,28007,transportation,0.52,0
11,C404247926,5,F,28007,M348934600,28007,transportation,26.26,0
11,C1501782229,5,F,28007,M1823072687,28007,transportation,37.27,0
11,C1482560016,5,M,28007,M348934600,28007,transportation,26.64,0
11,C1701338775,5,F,28007,M1823072687,28007,transportation,14.5,0
11,C1619755203,5,F,28007,M348934600,28007,transportation,58.53,0
11,C894687005,5,M,28007,M1823072687,28007,transportation,7.71,0
11,C817389751,5,F,28007,M1823072687,28007,transportation,37.13,0
11,C530444699,5,M,28007,M348934600,28007,transportation,6.23,0
11,C1234264195,5,F,28007,M348934600,28007,transportation,35.09,0
11,C668289079,5,F,28007,M348934600,28007,transportation,6.95,0
11,C1432312197,5,M,28007,M348934600,28007,transportation,2.64,0
11,C1750362802,5,M,28007,M348934600,28007,transportation,40.29,0
11,C1137292670,5,F,28007,M1600850729,28007,fashion,62.48,0
11,C128008012,5,F,28007,M348934600,28007,transportation,23.85,0
11,C1129111658,5,F,28007,M151143676,28007,barsandrestaurants,52.04,0
11,C719598710,5,F,28007,M348934600,28007,transportation,2.32,0
11,C1274818444,5,F,28007,M151143676,28007,barsandrestaurants,78.3,0
11,C344209010,5,F,28007,M348934600,28007,transportation,9.76,0
11,C1435043122,5,M,28007,M348934600,28007,transportation,41.37,0
11,C1017941602,5,M,28007,M1823072687,28007,transportation,2.54,0
11,C1096642744,5,M,28007,M1741626453,28007,sportsandtoys,112.32,0
11,C1249352100,5,M,28007,M348934600,28007,transportation,21.13,0
11,C418638324,5,F,28007,M348934600,28007,transportation,58.38,0
11,C1645579872,5,F,28007,M348934600,28007,transportation,38.13,0
11,C2051145244,5,M,28007,M348934600,28007,transportation,30.76,0
11,C1909173090,5,F,28007,M348934600,28007,transportation,10.64,0
11,C1350409226,5,M,28007,M348934600,28007,transportation,55.91,0
11,C1750835738,5,F,28007,M1823072687,28007,transportation,20.73,0
11,C1718279923,5,F,28007,M85975013,28007,food,21.2,0
11,C1225717157,5,M,28007,M348934600,28007,transportation,17.47,0
11,C2115574807,5,F,28007,M348934600,28007,transportation,18.99,0
11,C19820082,5,F,28007,M348934600,28007,transportation,40.51,0
11,C986553990,5,F,28007,M348934600,28007,transportation,23.42,0
11,C88392294,5,M,28007,M348934600,28007,transportation,5.26,0
11,C1374422827,5,M,28007,M348934600,28007,transportation,3.8,0
11,C1141481813,5,M,28007,M348934600,28007,transportation,13.6,0
11,C458379262,5,F,28007,M855959430,28007,hyper,75.25,0
11,C1613579866,5,M,28007,M1872033263,28007,home,192.18,0
11,C442137737,5,M,28007,M1823072687,28007,transportation,26.96,0
11,C750572020,5,M,28007,M209847108,28007,wellnessandbeauty,38.75,0
11,C446179646,5,F,28007,M980657600,28007,sportsandtoys,871.66,1
11,C1342037956,5,F,28007,M348934600,28007,transportation,0.51,0
11,C444370508,5,F,28007,M348934600,28007,transportation,29.56,0
11,C444370508,5,F,28007,M1823072687,28007,transportation,5.21,0
11,C592679392,5,M,28007,M348934600,28007,transportation,31.57,0
11,C1931900243,5,F,28007,M151143676,28007,barsandrestaurants,11.58,0
11,C1501156188,5,F,28007,M348934600,28007,transportation,56.07,0
11,C1991820533,5,M,28007,M348934600,28007,transportation,33.65,0
11,C885555910,5,F,28007,M1823072687,28007,transportation,26.44,0
11,C232369406,5,F,28007,M348934600,28007,transportation,45.88,0
11,C647089636,5,F,28007,M348934600,28007,transportation,45.78,0
11,C826715503,5,M,28007,M348934600,28007,transportation,19.05,0
11,C255292461,5,F,28007,M1823072687,28007,transportation,23.22,0
11,C1022153336,5,F,28007,M348934600,28007,transportation,41.97,0
11,C1641760998,5,F,28007,M348934600,28007,transportation,45.0,0
11,C546957379,5,M,28007,M348934600,28007,transportation,18.4,0
11,C747175090,5,F,28007,M348934600,28007,transportation,0.37,0
11,C24198147,5,M,28007,M348934600,28007,transportation,41.29,0
11,C1204046804,5,F,28007,M348934600,28007,transportation,22.19,0
11,C1988407051,5,M,28007,M348934600,28007,transportation,14.22,0
11,C1783206868,5,F,28007,M1823072687,28007,transportation,21.78,0
11,C785603838,5,M,28007,M348934600,28007,transportation,43.74,0
11,C439601438,5,F,28007,M348934600,28007,transportation,10.77,0
11,C846609537,5,M,28007,M348934600,28007,transportation,48.48,0
11,C1156672988,5,M,28007,M348934600,28007,transportation,29.06,0
11,C1506066038,5,M,28007,M1823072687,28007,transportation,17.54,0
11,C456338836,5,F,28007,M348934600,28007,transportation,15.12,0
11,C1004109477,5,F,28007,M855959430,28007,hyper,75.34,0
11,C506003529,5,F,28007,M348934600,28007,transportation,26.22,0
11,C1273564839,5,F,28007,M348934600,28007,transportation,34.03,0
11,C1476138873,5,F,28007,M348934600,28007,transportation,47.72,0
11,C1356412685,5,M,28007,M348934600,28007,transportation,34.09,0
11,C1798653291,5,M,28007,M855959430,28007,hyper,18.98,0
11,C46027917,5,F,28007,M547558035,28007,fashion,26.61,0
11,C1035581047,5,M,28007,M1823072687,28007,transportation,21.26,0
11,C1732307957,5,F,28007,M1823072687,28007,transportation,31.66,0
11,C1263461120,5,M,28007,M348934600,28007,transportation,7.37,0
11,C155412783,5,F,28007,M1823072687,28007,transportation,42.1,0
11,C1304285526,5,F,28007,M348934600,28007,transportation,39.43,0
11,C1304285526,5,F,28007,M1823072687,28007,transportation,18.05,0
11,C1452020181,5,M,28007,M348934600,28007,transportation,31.94,0
11,C626836922,5,F,28007,M348934600,28007,transportation,43.38,0
11,C1475486134,5,M,28007,M348934600,28007,transportation,38.28,0
11,C1299496226,5,F,28007,M348934600,28007,transportation,33.86,0
11,C830078297,5,F,28007,M348934600,28007,transportation,31.28,0
11,C106397937,5,M,28007,M348934600,28007,transportation,0.14,0
11,C1125717761,5,M,28007,M348934600,28007,transportation,49.98,0
11,C970603000,5,M,28007,M348934600,28007,transportation,34.27,0
11,C1948527523,5,M,28007,M348934600,28007,transportation,16.93,0
11,C1272188168,5,F,28007,M348934600,28007,transportation,8.51,0
11,C1869757503,5,F,28007,M348934600,28007,transportation,25.22,0
11,C864725258,5,F,28007,M348934600,28007,transportation,6.42,0
11,C26746445,5,M,28007,M348934600,28007,transportation,17.64,0
11,C2080088206,5,F,28007,M85975013,28007,food,43.3,0
11,C1622587363,5,M,28007,M348934600,28007,transportation,47.83,0
11,C869565327,5,F,28007,M348934600,28007,transportation,13.24,0
11,C1975714155,5,F,28007,M1823072687,28007,transportation,27.73,0
11,C469059843,5,F,28007,M348934600,28007,transportation,26.19,0
11,C1897313368,5,F,28007,M348934600,28007,transportation,9.45,0
11,C1635987808,5,F,28007,M1823072687,28007,transportation,32.48,0
11,C39858251,5,F,28007,M348934600,28007,transportation,7.12,0
11,C2143703121,5,F,28007,M1741626453,28007,sportsandtoys,134.66,0
11,C582688427,5,M,28007,M348934600,28007,transportation,30.07,0
11,C446179646,5,F,28007,M348934600,28007,transportation,43.78,0
11,C855112247,5,M,28007,M1946091778,28007,wellnessandbeauty,51.18,0
11,C1440310601,5,F,28007,M348934600,28007,transportation,30.34,0
11,C1440811710,5,M,28007,M348934600,28007,transportation,5.67,0
11,C164104645,5,F,28007,M1823072687,28007,transportation,54.63,0
11,C460167545,5,F,28007,M1823072687,28007,transportation,29.36,0
11,C1704116821,5,M,28007,M348934600,28007,transportation,44.19,0
11,C172921013,5,M,28007,M348934600,28007,transportation,47.09,0
11,C143836998,5,F,28007,M1823072687,28007,transportation,60.33,0
11,C1519265307,5,F,28007,M348934600,28007,transportation,13.92,0
11,C1784864427,5,M,28007,M1823072687,28007,transportation,65.41,0
11,C917831365,5,F,28007,M1823072687,28007,transportation,22.32,0
11,C1698214137,5,F,28007,M1823072687,28007,transportation,22.7,0
11,C409740988,5,M,28007,M348934600,28007,transportation,20.14,0
11,C1214964999,5,F,28007,M85975013,28007,food,40.23,0
11,C697242067,5,M,28007,M1842530320,28007,tech,51.01,0
11,C1772071898,5,F,28007,M1823072687,28007,transportation,17.03,0
11,C17132509,5,F,28007,M348934600,28007,transportation,24.82,0
11,C967109509,5,M,28007,M1823072687,28007,transportation,14.42,0
11,C2005093875,5,F,28007,M1823072687,28007,transportation,6.45,0
11,C823379702,5,M,28007,M348934600,28007,transportation,15.8,0
11,C795132749,5,F,28007,M348934600,28007,transportation,26.55,0
11,C290487175,5,M,28007,M1823072687,28007,transportation,14.28,0
11,C1275518867,5,F,28007,M980657600,28007,sportsandtoys,635.86,1
11,C1934886086,5,M,28007,M348934600,28007,transportation,9.75,0
11,C1279143519,5,F,28007,M151143676,28007,barsandrestaurants,76.43,0
11,C994739890,5,M,28007,M348934600,28007,transportation,16.48,0
11,C1904086644,5,F,28007,M151143676,28007,barsandrestaurants,35.58,0
11,C728864298,5,M,28007,M1823072687,28007,transportation,11.76,0
11,C23569509,5,M,28007,M348934600,28007,transportation,54.65,0
11,C944634193,5,F,28007,M348934600,28007,transportation,46.0,0
11,C1484573422,5,M,28007,M348934600,28007,transportation,37.48,0
11,C1484573422,5,M,28007,M1823072687,28007,transportation,31.41,0
11,C605904636,5,F,28007,M348934600,28007,transportation,4.84,0
11,C1648096390,5,M,28007,M348934600,28007,transportation,29.22,0
11,C229665572,5,F,28007,M348934600,28007,transportation,55.94,0
11,C332239974,5,M,28007,M1823072687,28007,transportation,8.76,0
11,C612045723,5,F,28007,M151143676,28007,barsandrestaurants,31.33,0
11,C1404684380,5,F,28007,M348934600,28007,transportation,36.57,0
11,C1321889892,5,M,28007,M348934600,28007,transportation,23.17,0
11,C1674674654,5,M,28007,M1053599405,28007,health,50.16,0
11,C27152267,5,F,28007,M348934600,28007,transportation,8.6,0
11,C393216567,5,F,28007,M348934600,28007,transportation,24.67,0
11,C979437396,5,F,28007,M349281107,28007,fashion,88.0,0
11,C979437396,5,F,28007,M1600850729,28007,fashion,139.28,0
11,C476313806,5,F,28007,M348934600,28007,transportation,59.27,0
11,C1245363669,5,F,28007,M348934600,28007,transportation,14.59,0
11,C203163727,5,F,28007,M348934600,28007,transportation,20.44,0
11,C607532274,5,F,28007,M348934600,28007,transportation,43.33,0
11,C2068249421,5,M,28007,M348934600,28007,transportation,16.42,0
11,C1433318702,5,M,28007,M348934600,28007,transportation,11.82,0
11,C1372889664,5,F,28007,M348934600,28007,transportation,8.21,0
11,C1781953799,5,M,28007,M855959430,28007,hyper,37.3,0
11,C1993791093,5,M,28007,M348934600,28007,transportation,14.22,0
11,C478715873,5,F,28007,M1823072687,28007,transportation,0.69,0
11,C1800696439,5,M,28007,M348934600,28007,transportation,52.89,0
11,C784613823,5,F,28007,M151143676,28007,barsandrestaurants,76.88,0
11,C2027052970,5,M,28007,M348934600,28007,transportation,30.87,0
11,C47652503,5,F,28007,M1823072687,28007,transportation,26.23,0
11,C1862169273,5,F,28007,M1823072687,28007,transportation,2.57,0
11,C1602614455,5,M,28007,M348934600,28007,transportation,70.95,0
11,C1377736719,5,M,28007,M348934600,28007,transportation,24.77,0
11,C1014313887,5,F,28007,M348934600,28007,transportation,24.1,0
11,C1039035065,5,F,28007,M1823072687,28007,transportation,7.98,0
11,C1563705147,5,F,28007,M348934600,28007,transportation,72.89,0
11,C1254064510,5,F,28007,M1823072687,28007,transportation,20.5,0
11,C792765429,5,M,28007,M495352832,28007,travel,656.17,0
11,C1803364571,5,M,28007,M348934600,28007,transportation,47.76,0
11,C479535332,5,F,28007,M348934600,28007,transportation,5.24,0
11,C23049140,5,F,28007,M348934600,28007,transportation,2.77,0
11,C1174105749,5,M,28007,M1823072687,28007,transportation,17.68,0
11,C1389311354,5,M,28007,M348934600,28007,transportation,35.89,0
11,C1562537029,5,F,28007,M348934600,28007,transportation,17.73,0
11,C1965017830,5,M,28007,M348934600,28007,transportation,3.92,0
11,C1258454385,5,M,28007,M1823072687,28007,transportation,17.88,0
11,C1806072501,5,M,28007,M348934600,28007,transportation,48.97,0
11,C928479694,5,M,28007,M1823072687,28007,transportation,14.29,0
11,C341886098,5,M,28007,M348934600,28007,transportation,26.33,0
11,C1913044357,5,F,28007,M348934600,28007,transportation,43.12,0
11,C1238185596,5,M,28007,M348934600,28007,transportation,17.67,0
11,C1554849332,5,F,28007,M1823072687,28007,transportation,22.53,0
11,C2049000934,5,M,28007,M151143676,28007,barsandrestaurants,1.66,0
11,C1932334304,5,F,28007,M1823072687,28007,transportation,5.01,0
11,C1648492699,5,F,28007,M1353266412,28007,hotelservices,190.23,1
11,C936786093,5,F,28007,M348934600,28007,transportation,47.34,0
11,C1025104996,5,M,28007,M1823072687,28007,transportation,33.99,0
11,C1968779147,5,M,28007,M348934600,28007,transportation,50.19,0
11,C423891632,5,M,28007,M1823072687,28007,transportation,18.2,0
11,C2127479268,5,F,28007,M348934600,28007,transportation,34.46,0
11,C1948728559,5,F,28007,M348934600,28007,transportation,13.87,0
11,C1134994937,5,M,28007,M1823072687,28007,transportation,49.85,0
11,C1869142879,5,F,28007,M348934600,28007,transportation,61.62,0
11,C13098029,5,F,28007,M1823072687,28007,transportation,30.29,0
11,C660690290,5,F,28007,M1823072687,28007,transportation,13.75,0
11,C1499363341,5,M,28007,M348934600,28007,transportation,13.17,0
11,C1723242462,5,M,28007,M1823072687,28007,transportation,46.71,0
11,C1360481565,5,F,28007,M348934600,28007,transportation,0.75,0
11,C587016440,5,M,28007,M1823072687,28007,transportation,62.16,0
11,C819978438,5,F,28007,M1823072687,28007,transportation,23.3,0
11,C1931900243,5,F,28007,M78078399,28007,wellnessandbeauty,304.17,1
11,C1154631581,5,M,28007,M348934600,28007,transportation,60.4,0
11,C2137070408,5,M,28007,M85975013,28007,food,44.81,0
11,C1911293580,5,M,28007,M840466850,28007,tech,167.1,0
11,C2145448250,5,F,28007,M348934600,28007,transportation,14.84,0
11,C631654729,5,F,28007,M1823072687,28007,transportation,2.03,0
11,C1273885837,5,F,28007,M1823072687,28007,transportation,30.65,0
11,C913662681,5,M,28007,M348934600,28007,transportation,36.27,0
11,C1366869967,5,M,28007,M1823072687,28007,transportation,16.5,0
11,C337291476,5,M,28007,M348934600,28007,transportation,11.6,0
11,C1729635847,5,F,28007,M1823072687,28007,transportation,36.53,0
11,C671524709,5,F,28007,M1823072687,28007,transportation,60.01,0
11,C848293063,5,F,28007,M348934600,28007,transportation,21.78,0
